,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date,recipient_duns,recipient_name
91,2009,297918.0,297918.0,744797.0,2008-12-10,066781865,KEANE FEDERAL SYSTEMS INC
92,2009,100000.0,100000.0,100000.0,2008-12-15,022375609,VIGILANT SERVICES CORPORATION
93,2009,131862.0,131862.0,131862.0,2009-03-16,786468199,"DLT SOLUTIONS, INC."
94,2009,3821.83,3821.83,3821.83,2008-10-15,809678782,GOVCONNECTION INCORPORATED
95,2009,75414.0,75414.0,75414.0,2008-10-01,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
96,2009,10445.88,10445.88,10445.88,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
97,2009,32641.92,32641.92,32641.92,2008-11-26,088365767,CARAHSOFT TECHNOLOGY CORPORATION
98,2009,291350.26,291350.26,291350.26,2009-08-17,144293636,"COUNTERTRADE PRODUCTS, INC."
99,2009,640000.0,640000.0,1600000.0,2008-12-11,066781865,KEANE FEDERAL SYSTEMS INC
100,2009,99386.0,99386.0,99386.0,2008-11-25,143147762,INFORELIANCE CORPORATION
101,2009,689655.17,689655.17,689655.17,2008-11-26,145969783,CGI FEDERAL INCORPORATED
102,2009,173832.04,173832.04,173832.04,2008-12-19,602072381,PROVISTA SOFTWARE INTL INCORPORATED
103,2009,275102.82,275102.82,275102.82,2008-11-04,045828282,BAE SYSTEMS INFORMATION TECHNOLOGY INCORPORATED
104,2009,188824.49,188824.49,188824.49,2008-11-26,107939357,GTSI CORPORATION
105,2009,4268.44,4268.44,4268.44,2008-10-08,154050959,THE PRESIDIO CORPORATION
106,2009,158354.96,158354.96,158354.96,2009-08-26,048690650,INTELLIDYNE LIMITED LIABILITY COMPANY
107,2009,92301.48,92301.48,92301.48,2009-09-21,800203580,MCS OF TAMPA INC
108,2009,123078.12,43835.22,210748.56,2009-03-30,091128012,"YANCY & ASSOCIATES, INC."
109,2009,144910.96,144910.96,0.0,2008-11-25,139627525,MANTECH ADVANCED SYSTEMS INTERNATIONAL INCORPORATED
110,2009,10500.0,10500.0,10500.0,2009-05-20,103523978,THE LAFEAR GROUP
111,2009,40000.0,40000.0,40000.0,2008-10-01,162304351,"ACCESS SYSTEMS, INC."
112,2009,3984.62,3984.62,3984.62,2008-10-01,129407495,NEXTEL SYSTEMS INC
113,2009,225349.35,225349.35,225349.35,2008-10-31,048413061,COMPLETE DATA SOLUTIONS LLC
114,2009,7162239.93,7162239.93,7162239.93,2008-12-08,066781865,KEANE FEDERAL SYSTEMS INCORPORATED
115,2009,97404.03,97404.03,97404.03,2008-12-30,246524805,MEDGATE INC
116,2009,31030.59,31030.59,31030.59,2009-06-05,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
117,2009,8192.0,8192.0,8192.0,2008-10-21,966833766,"SWORD & SHIELD ENTERPRISE SECURITY, INC."
118,2009,4017.0,4017.0,4017.0,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
119,2009,10740.13,10740.13,10740.13,2008-11-05,786468199,"DLT SOLUTIONS, INC."
120,2009,75390.0,75390.0,75390.0,2008-10-01,026244959,OSSID INCORPORATED
121,2009,354271.52,354271.52,354271.52,2008-12-30,008445397,"INTACT TECHNOLOGY, INC."
122,2009,137800.0,137800.0,137800.0,2008-11-25,040720570,IDOXSOLUTIONS INC
123,2009,37173.96,37173.96,37173.96,2009-08-15,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
124,2009,4812.04,4812.04,4812.04,2008-10-01,144356508,QUALCOMM INCORPORATED
125,2009,1300.0,650.0,1300.0,2008-12-02,075747667,"KING, COUNTY OF"
126,2009,800000.0,800000.0,800000.0,2008-11-24,066781865,KEANE FEDERAL SYSTEMS INC
127,2009,11800.0,11800.0,11800.0,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
128,2009,3996.01,3996.01,3996.01,2008-10-16,786468199,"DLT SOLUTIONS, INC."
129,2009,910.0,910.0,910.0,2008-10-16,082347477,"MAXIMUS, INC."
130,2009,692725.44,692725.44,692725.44,2008-10-20,150780674,UNISYS CORPORATION
131,2009,2819.4,0.0,2819.4,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
132,2009,69840.0,69840.0,69840.0,2008-10-01,003548489,AT&T MOBILITY LLC
133,2009,3879.36,1207.32,0.0,2008-10-08,604061460,AT&T MOBILITY NATIONAL ACCOUNTS LIMITED LIABILITY COMPANY
134,2009,136590.0,136590.0,136590.0,2008-11-07,066781865,KEANE FEDERAL SYSTEMS INC
135,2009,5849111.1,5849111.1,5849111.1,2008-10-24,112710947,"EYAK TECHNOLOGY, LLC"
136,2009,1011.0,370.5,1011.0,2008-10-01,032285343,APPTIS (KMR) LLC
137,2009,3872.5,3872.5,3872.5,2008-11-24,103569682,GOPRINT SYSTEMS INC
138,2009,62216.0,62216.0,62216.0,2008-12-29,066781865,KEANE FEDERAL SYSTEMS INC
139,2009,6750.0,6750.0,6750.0,2008-12-17,610278731,"OPUS HEALTHCARE SOLUTIONS, INC."
140,2009,99430.92,99430.92,99430.92,2008-10-01,063134175,ENVIRONMENTAL SYSTEMS RESEARCH
141,2009,330120.0,330120.0,330120.0,2009-08-13,058428876,AUTOMATION TECHNOLOGIES INC
142,2009,19500.0,19500.0,19500.0,2008-11-24,805733425,"ATLAS BUSINESS SOLUTIONS, INC."
143,2009,47615.8,47615.8,47615.8,2008-12-04,933678708,RED RIVER COMPUTER COMPANY INCORPORATED
144,2009,1943177.0,1943177.0,1943177.0,2008-12-17,066781865,KEANE FEDERAL SYSTEMS INC
145,2009,190646.95,190646.95,190646.95,2008-12-15,825062813,DYNAMIC SYSTEMS INCORPORATED (8829)
146,2009,423995.92,423995.92,423995.92,2008-10-07,107939357,GTSI CORPORATION
147,2009,12516.3,12516.3,0.0,2008-12-19,604061460,AT&T MOBILITY NATIONAL ACCOUNTS LIMITED LIABILITY COMPANY
148,2009,189405.0,189405.0,189405.0,2008-11-12,173428301,ADVANCED INFORMATION SERVICES
149,2009,688988.89,688988.89,688988.89,2009-09-23,786651067,FIBER PLUS INC
150,2009,37652.07,37652.07,37652.07,2008-10-02,026157235,CDW GOVERNMENT INCORPORATED
151,2009,39000.0,39000.0,39000.0,2008-12-04,173574161,"3D SYSTEMS, INC."
152,2009,5379.66,5379.66,5379.66,2008-11-19,088365767,CARAHSOFT TECHNOLOGY CORPORATION
153,2009,188.3,188.3,188.3,2008-11-24,141315924,"SATCOM DIRECT COMMUNICATIONS, INC."
154,2009,977108.0,977108.0,977108.0,2009-08-07,107939357,GTSI CORPORATION
155,2009,5320.95,5320.95,5320.95,2009-09-10,784154895,"INCIDENT COMMUNICATION SOLUTIONS, LLC"
156,2009,1465.0,1465.0,1465.0,2008-10-15,009683442,AT&T GOVERNMENT SOLUTIONS INCORPORATED
157,2009,62213.15,62213.15,62213.15,2008-10-22,620992677,STARLIMS CORPORATION
158,2009,15039.48,15039.48,15039.48,2008-12-18,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
159,2009,27600.0,27600.0,27600.0,2008-10-01,621599893,A T & T CORP
160,2009,193237.0,193237.0,193237.0,2008-10-08,162304351,ACCESS SYSTEMS INCORPORATED
161,2009,51399.0,51399.0,51399.0,2008-10-01,149530219,DELL FEDERAL SYSTEMS L.P.
162,2009,9300.0,9300.0,9300.0,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
163,2009,13806.0,13806.0,13806.0,2008-10-27,059243436,SCANTRON CORPORATION
164,2009,404577.6,404577.6,404577.6,2008-12-22,069278570,CGI TECHNOLOGY AND SOLUTIONS INCORPORATED
165,2009,394398.33,394398.33,394398.33,2009-09-06,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
166,2009,1663888.0,302585.85,3500000.0,2008-12-04,199748674,DATA NETWORKS INCORPORATED
167,2009,27402.0,27402.0,27402.0,2008-11-04,069341972,ENGILITY CORPORATION
168,2009,411216.0,411216.0,411216.0,2008-11-26,171838480,"ICS NETT, INC."
169,2009,18186.8,18186.8,18186.8,2008-10-01,134664585,CONVERGENCE TECHNOLOGY CONSULTING LIMITED LIABILITY COMPANY
170,2009,30480.68,30480.68,30480.68,2008-10-28,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
171,2009,245989.74,245989.74,245989.74,2008-12-16,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
172,2009,4070960.34,412668.6,4070960.34,2008-12-17,069278570,CGI TECHNOLOGY AND SOLUTIONS INCORPORATED
173,2009,6591.98,6591.98,6591.98,2008-12-11,154050959,THE PRESIDIO CORPORATION
174,2009,677.16,677.16,677.16,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
